No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short,Team1_Mascot,Team2_Mascot,Team1_URL,Team2_URL,Team1_Thumb,Team2_Thumb
11,"Booker T Washington Pensacola Fl vs Hillcrest Tuscaloosa Al",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Hillcrest Tuscaloosa Al varsity volleyball team has a game @ Booker T Washington Pensacola Fl (Alabama).","/inter-state/volleyball/match/booker-t-washington-pensacola-fl-vs-hillcrest-tuscaloosa-al/9-5-2026/?c=da4dfb54-3509-4c8b-9c7f-9b5c960008a7","https://www.maxpreps.com/inter-state/volleyball/match/booker-t-washington-pensacola-fl-vs-hillcrest-tuscaloosa-al/9-5-2026/?c=da4dfb54-3509-4c8b-9c7f-9b5c960008a7",16e6,"Wildcats","Patriots","https://www.maxpreps.com/al/booker-t-washington-pensacola-fl/girls-volleyball/","https://www.maxpreps.com/al/hillcrest-tuscaloosa-al/girls-volleyball/","https://image.maxpreps.io/school-mascot/0/5/a/05a7340d-c5ba-4e5b-8d94-7ec1b8b69a62.gif?version=637018990200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/2/6/1/2613274a-098a-4aec-a244-3a4b319c42a7.gif?version=638234686800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
12,"Arab vs Northside Northport",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Northside Northport varsity volleyball team has a game @ Arab (Alabama).","/al/volleyball/match/arab-vs-northside-northport/9-5-2026/?c=a5a1c8cf-0c52-409f-91c8-56476cf5b59e","https://www.maxpreps.com/al/volleyball/match/arab-vs-northside-northport/9-5-2026/?c=a5a1c8cf-0c52-409f-91c8-56476cf5b59e",ac6,"Knights","Rams","https://www.maxpreps.com/al/arab/girls-volleyball/","https://www.maxpreps.com/al/northside-northport/girls-volleyball/","https://image.maxpreps.io/school-mascot/6/7/0/670d85aa-6301-44c5-90bc-e8089f42f4ea.gif?version=638212996800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/8/e/2/8e2cbc08-66b6-45a2-bfe6-0775cf848fad.gif?version=638253622200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
13,"Gardendale vs James Clemens Madison",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The James Clemens Madison varsity volleyball team has a game @ Gardendale (Alabama).","/al/volleyball/match/gardendale-vs-james-clemens-madison/9-5-2026/?c=564f8148-6cd9-4702-bffe-e576fe8d4dad","https://www.maxpreps.com/al/volleyball/match/gardendale-vs-james-clemens-madison/9-5-2026/?c=564f8148-6cd9-4702-bffe-e576fe8d4dad",d86,"Rockets","Jets","https://www.maxpreps.com/al/gardendale/girls-volleyball/","https://www.maxpreps.com/al/james-clemens-madison/girls-volleyball/","https://image.maxpreps.io/school-mascot/3/5/6/356b56f7-3e6d-4696-882a-df34fd327723.gif?version=638228652600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/f/0/cf01a4fb-2e9e-4e5b-b3d7-26700ad97a06.gif?version=638235460200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
14,"Thompson Alabaster vs Tuscaloosa County Northport",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Tuscaloosa County Northport varsity volleyball team has a game @ Thompson Alabaster (Alabama).","/al/volleyball/match/thompson-alabaster-vs-tuscaloosa-county-northport/9-5-2026/?c=5a588bff-532a-4d66-ba04-79001540eab4","https://www.maxpreps.com/al/volleyball/match/thompson-alabaster-vs-tuscaloosa-county-northport/9-5-2026/?c=5a588bff-532a-4d66-ba04-79001540eab4",13c1,"Warriors","Wildcats","https://www.maxpreps.com/al/thompson-alabaster/girls-volleyball/","https://www.maxpreps.com/al/tuscaloosa-county-northport/girls-volleyball/","https://image.maxpreps.io/school-mascot/f/d/8/fd85c43e-1a06-49c8-a805-b2c8fe9588ed.gif?version=638253696000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/f/4/4/f448e5b6-ccf8-4070-ba0f-83f8e2c686be.gif?version=638888475434951930&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
15,"Pensacola Fl vs Pleasant Valley Jacksonville Al",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Pleasant Valley Jacksonville Al varsity volleyball team has a game @ Pensacola Fl (Alabama).","/inter-state/volleyball/match/pensacola-fl-vs-pleasant-valley-jacksonville-al/9-5-2026/?c=6abbf956-72ab-4ce7-b4ee-068eeb862f76","https://www.maxpreps.com/inter-state/volleyball/match/pensacola-fl-vs-pleasant-valley-jacksonville-al/9-5-2026/?c=6abbf956-72ab-4ce7-b4ee-068eeb862f76",1236,"Tigers","Raiders","https://www.maxpreps.com/al/pensacola-fl/girls-volleyball/","https://www.maxpreps.com/al/pleasant-valley-jacksonville-al/girls-volleyball/","https://image.maxpreps.io/school-mascot/6/0/e/60e92873-90b6-4627-9746-8dd57b1f0473.gif?version=635938768800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/1/d/b/1db53c2b-dbec-4915-98c9-a24b5af6b636.gif?version=638253636000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
16,"Cullman Al vs Oakland Murfreesboro Tn",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Oakland Murfreesboro Tn varsity volleyball team has a game @ Cullman Al (Alabama).","/inter-state/volleyball/match/cullman-al-vs-oakland-murfreesboro-tn/9-5-2026/?c=58b98457-e42a-4981-811d-cab982a0b0e7","https://www.maxpreps.com/inter-state/volleyball/match/cullman-al-vs-oakland-murfreesboro-tn/9-5-2026/?c=58b98457-e42a-4981-811d-cab982a0b0e7",e5a,"Bearcats","Patriots","https://www.maxpreps.com/al/cullman-al/girls-volleyball/","https://www.maxpreps.com/al/oakland-murfreesboro-tn/girls-volleyball/","https://image.maxpreps.io/school-mascot/0/c/d/0cd8f567-c93c-4d5c-9adc-1251318a64a7.gif?version=638215683000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/2/9/c/29c6c6bc-5dc0-4a7f-a62b-f4f1f8c642fc.gif?version=637189900200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
17,"Elberta Al vs Tupelo Ms",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Tupelo Ms varsity volleyball team has a game @ Elberta Al (Alabama).","/inter-state/volleyball/match/elberta-al-vs-tupelo-ms/9-5-2026/?c=66aafe87-b3ea-4fe1-83c8-8e42b7bed459","https://www.maxpreps.com/inter-state/volleyball/match/elberta-al-vs-tupelo-ms/9-5-2026/?c=66aafe87-b3ea-4fe1-83c8-8e42b7bed459",8c2,"Warriors","Golden Wave","https://www.maxpreps.com/al/elberta-al/girls-volleyball/","https://www.maxpreps.com/al/tupelo-ms/girls-volleyball/","https://image.maxpreps.io/school-mascot/3/b/0/3b098b89-0312-46a8-a94b-b02b736eb67c.gif?version=638216566800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/2/4/5/245f1463-3aed-41d1-89b7-9cdef961d52e.gif?version=638935262596773850&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
18,"Lamp Montgomery vs New Brockton",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The New Brockton varsity volleyball team has a game @ Lamp Montgomery (Alabama).","/al/volleyball/match/lamp-montgomery-vs-new-brockton/9-5-2026/?c=b2aed026-f505-4b9e-9e02-de09bad04abf","https://www.maxpreps.com/al/volleyball/match/lamp-montgomery-vs-new-brockton/9-5-2026/?c=b2aed026-f505-4b9e-9e02-de09bad04abf",c44,"Gamecocks","Golden Tigers","https://www.maxpreps.com/al/lamp-montgomery/girls-volleyball/","https://www.maxpreps.com/al/new-brockton/girls-volleyball/","https://image.maxpreps.io/school-mascot/d/6/0/d606e8ac-0aa1-416f-9b3d-23ae39dd844b.gif?version=638253620400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/4/8/c4876dc9-c0b7-464b-81f6-7946e4f02271.gif?version=638241477600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
19,"Deshler Tuscumbia Al vs Mount Paran Christian Kennesaw Ga",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Mount Paran Christian Kennesaw Ga varsity volleyball team has a game @ Deshler Tuscumbia Al (Alabama).","/inter-state/volleyball/match/deshler-tuscumbia-al-vs-mount-paran-christian-kennesaw-ga/9-5-2026/?c=a2d82091-345e-4e8b-816e-dbc736c827d6","https://www.maxpreps.com/inter-state/volleyball/match/deshler-tuscumbia-al-vs-mount-paran-christian-kennesaw-ga/9-5-2026/?c=a2d82091-345e-4e8b-816e-dbc736c827d6",1600,"Tigers","Eagles","https://www.maxpreps.com/al/deshler-tuscumbia-al/girls-volleyball/","https://www.maxpreps.com/al/mount-paran-christian-kennesaw-ga/girls-volleyball/","https://image.maxpreps.io/school-mascot/4/9/7/497d5242-1c43-48cd-befc-a73f49ce2d4a.gif?version=638216564400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/a/9/a/a9a7e30e-9bf4-4819-9f66-32f4234c7fe9.gif?version=637816379400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
20,"Fayette County vs Guntersville",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Guntersville varsity volleyball team has a game @ Fayette County (Alabama).","/al/volleyball/match/fayette-county-vs-guntersville/9-5-2026/?c=bce96cbf-db42-4e22-b068-2419481890b1","https://www.maxpreps.com/al/volleyball/match/fayette-county-vs-guntersville/9-5-2026/?c=bce96cbf-db42-4e22-b068-2419481890b1",c28,"Tigers","Wildcats","https://www.maxpreps.com/al/fayette-county/girls-volleyball/","https://www.maxpreps.com/al/guntersville/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/b/6/eb6a4ea2-217f-45d1-9483-5ea7cffc898f.gif?version=638225159400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/d/e/5/de507051-ce7b-478a-881f-dc03d589387d.gif?version=638229444000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
21,"Fayette County Al vs Franklin Tn",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Franklin Tn varsity volleyball team has a game @ Fayette County Al (Alabama).","/inter-state/volleyball/match/fayette-county-al-vs-franklin-tn/9-5-2026/?c=d61be1f9-8e4a-45f4-ac16-e199c15250dc","https://www.maxpreps.com/inter-state/volleyball/match/fayette-county-al-vs-franklin-tn/9-5-2026/?c=d61be1f9-8e4a-45f4-ac16-e199c15250dc",c62,"Tigers","Admirals","https://www.maxpreps.com/al/fayette-county-al/girls-volleyball/","https://www.maxpreps.com/al/franklin-tn/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/b/6/eb6a4ea2-217f-45d1-9483-5ea7cffc898f.gif?version=638225159400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/c/c/ccc117f8-4ca5-4c7e-85e0-50e46350b6cf.gif?version=638193265200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
22,"Collierville Tn vs Mountain Brook Birmingham Al",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Mountain Brook Birmingham Al varsity volleyball team has a game @ Collierville Tn (Alabama).","/inter-state/volleyball/match/collierville-tn-vs-mountain-brook-birmingham-al/9-5-2026/?c=5958e522-ef58-48e3-b884-0c0e26c35199","https://www.maxpreps.com/inter-state/volleyball/match/collierville-tn-vs-mountain-brook-birmingham-al/9-5-2026/?c=5958e522-ef58-48e3-b884-0c0e26c35199",1252,"Spartans","Dragons","https://www.maxpreps.com/al/collierville-tn/girls-volleyball/","https://www.maxpreps.com/al/mountain-brook-birmingham-al/girls-volleyball/","https://image.maxpreps.io/school-mascot/f/6/b/f6b850b6-0e78-4e01-beae-4dadc185bc43.gif?version=638241475800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/2/0/7/20778ab8-8562-4a34-9e46-179a8771973d.gif?version=637448292600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
23,"Guntersville vs West Morgan Trinity",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The West Morgan Trinity varsity volleyball team has a game @ Guntersville (Alabama).","/al/volleyball/match/guntersville-vs-west-morgan-trinity/9-5-2026/?c=7e6709fb-f84d-4a4c-b10a-e8e9c9a30219","https://www.maxpreps.com/al/volleyball/match/guntersville-vs-west-morgan-trinity/9-5-2026/?c=7e6709fb-f84d-4a4c-b10a-e8e9c9a30219",e1b,"Rebels","Wildcats","https://www.maxpreps.com/al/guntersville/girls-volleyball/","https://www.maxpreps.com/al/west-morgan-trinity/girls-volleyball/","https://image.maxpreps.io/school-mascot/9/5/6/95698978-1077-4bf4-9bfc-6553167ab74d.gif?version=638253703800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/d/e/5/de507051-ce7b-478a-881f-dc03d589387d.gif?version=638229444000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
24,"Donoho Anniston vs Springville",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Springville varsity volleyball team has a game @ Donoho Anniston (Alabama).","/al/volleyball/match/donoho-anniston-vs-springville/9-5-2026/?c=ee1bbf4a-1ad5-4295-a529-212ac9616709","https://www.maxpreps.com/al/volleyball/match/donoho-anniston-vs-springville/9-5-2026/?c=ee1bbf4a-1ad5-4295-a529-212ac9616709",c10,"Tigers","Falcons","https://www.maxpreps.com/al/donoho-anniston/girls-volleyball/","https://www.maxpreps.com/al/springville/girls-volleyball/","https://image.maxpreps.io/school-mascot/7/d/d/7ddec700-9aa7-4f78-9b6b-9dfa10638107.gif?version=638249394600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/e/b/c/ebc0c413-74e8-48c2-ba21-c34a7dc5bd10.gif?version=638216565000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
25,"Colbert Heights Tuscumbia vs Haleyville",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The Haleyville varsity volleyball team has a game @ Colbert Heights Tuscumbia (Alabama).","/al/volleyball/match/colbert-heights-tuscumbia-vs-haleyville/9-5-2026/?c=56c050e2-6029-4198-9dba-e094a8ecb53e","https://www.maxpreps.com/al/volleyball/match/colbert-heights-tuscumbia-vs-haleyville/9-5-2026/?c=56c050e2-6029-4198-9dba-e094a8ecb53e",f70,"Wildcats","Lions","https://www.maxpreps.com/al/colbert-heights-tuscumbia/girls-volleyball/","https://www.maxpreps.com/al/haleyville/girls-volleyball/","https://image.maxpreps.io/school-mascot/5/9/f/59f4eed5-64cf-425e-b988-b62b8040562b.gif?version=638215677000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/5/c/55c3dc97-79ef-448a-bd62-959306672c00.gif?version=638234678400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
26,"St John Paul Ii Huntsville Al vs St Pius X Catholic Atlanta Ga",Girls Volleyball,"Alabama",9/5/2026,7:30 PM,"The St Pius X Catholic Atlanta Ga varsity volleyball team has a game @ St John Paul Ii Huntsville Al (Alabama).","/inter-state/volleyball/match/st-john-paul-ii-huntsville-al-vs-st-pius-x-catholic-atlanta-ga/9-5-2026/?c=da494e50-8350-4e27-982c-3b18abba6eb7","https://www.maxpreps.com/inter-state/volleyball/match/st-john-paul-ii-huntsville-al-vs-st-pius-x-catholic-atlanta-ga/9-5-2026/?c=da494e50-8350-4e27-982c-3b18abba6eb7",174e,"Falcons","Golden Lions","https://www.maxpreps.com/al/st-john-paul-ii-huntsville-al/girls-volleyball/","https://www.maxpreps.com/al/st-pius-x-catholic-atlanta-ga/girls-volleyball/","https://image.maxpreps.io/school-mascot/8/6/3/863ff616-4589-46d1-a2c4-879da6e3a7c9.gif?version=638249396400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/1/d/4/1d429384-9be7-40a6-b642-814036949d54.gif?version=637498396800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
